5f4b6a4e84,Good Morning  i ate pizza for breakfast,0,positive
5d7af585d3,...and all woman who transfer their first impressions (sexual/maternal) onto a less `threatening` man -- are themselves as weak as `Him`,1,negative
4c05fa770f," Sorry you are having a bad week. I feel like if I could get good sleep, I would be so much better too. Fog",1,negative
39c477c98e,can`t believe the weekend is over already!  Where does the time go?  Had a nice day with the fam. today.  Mum had a good day too.,0,positive
2463ad77e1,At branding iron with drea! White boubous and **** can get down! Haha crunk! For the next couple hours! Haha fun times!,0,positive
2a580b779a,Happy mothers day mom.. i love yew...,0,positive
10b3055e25,i <3 my new picture! its so pretty with the reflecting sunlight on the leaves!,0,positive
75293e6d71,"wow, 5 pm rolled around really fast. I accomplished only one thing on my to do list today...",1,negative
6422d8044b, yeah.. gives me something useless to crib abt,1,negative
9adc43322f,Worst day ever. And its only noon.,1,negative
fc07138564," Video a challenge when shot in not-so-scenic conference room with no mic, but thank you  Loved your Grant Park house & DOGS!!!",0,positive
62f9810c8c,Blue Oyster Cult - I Love The Night *that`s when all my friends are around*  ? http://blip.fm/~5jd4b,0,positive
81b03a933a, Haha **** you not inviting me,1,negative
cb1ffba2a2,"_Phatass hopefully you`re up before 8, as meeting is at 8",0,positive
68371960cc, baby I`m in maryland I`m NOT gonna make it  BUT I will see ur sexy **** next sat in camden VIP....come early n hang!!!!!,0,positive
385e0fb48e,"wearing a pair of trousers that were loose last year, tight this year",1,negative
42385b0ddf, i won`t make u cry,0,positive
fb7aac9cf5,Got the sniffles   I SO don`t want to get sick - I don`t need this.,0,positive
1a9a0b6f02,will maybe have my cell phone soon ! Yeah !,0,positive
117041af61, NO WAY! i didn`t know he was singing ROF thats without a doubt my fave he has done on idol thus far!! EEP~fangirl moment,0,positive
1e8baf3c3e,had a **** contact with both parents >.>  grrr,1,negative
fb58fcae23, I`m soo jealous right now!!,1,negative
65a48787a4,HollowbabesHere comes the utter shite #bgt <I completely agree,1,negative
97e811cd65,missing my bffls! missing my friday night dates!  hot dogs for dinner then who knows what the evening holds!,1,negative
25c34776d8,  a good girl nevah tells hahahahaha! hope you had a good weekend,0,positive
995d809d1e,"Woke up and it`s bank holiday monday, so no college. got a text from tom via jason`s mobile earlier today, so i`m hoping they turned up.",0,positive
6631eb87ee,_Mcfly how cool will that be  she is so nice!! Bless her=] so what ya upto? Love you (L) XoxoX,0,positive
0648056717, Keep the suggestions coming...I love the classics!,0,positive
031c478bcf,cant sleep again! I couldnt sleep last night eather!  *Wabble Wabble*,1,negative
943294dea9,going to take my last final ... wish me luck ..,0,positive
f3e38785dd,"my girlfriend still likes sesame st, and so do I",0,positive
b2211b716a,Just planted flovers in the school garden with my 3 yr old...VERY MUCKY but GREAT FUN,0,positive
2f13f89f74,I wish  I could choose what bands played trash on june 20th...hmmm!!!,0,positive
5c6daee4bc, Sounds great. I`m looking forward to it then,0,positive
279c8c628f," I think that boat sailed my friend... The few CCO`s that had them, had them months ago....  I wish you luck though...",0,positive
6cf831995f,awwww bless her  she needs another chance.,0,positive
6068afeef0,"We are in the State of Cheese - YUM! Green, moo-cow pastures everywhere, and super friendly Lutheran`s too",0,positive
25e0df85b5,bye bye for now you lovely tweeters and especially my followers,0,positive
3627f662b9,i won because im awesome,0,positive
2ebb6270b5, Yucky!  Time to bring out the vaccuum and go to War. Our house is always a spider haven for some reason. Not cool.,1,negative
f9e3ad266c, Problems seem to be fixed now! Thank you!,0,positive
382c9f3b3e,"Oh and thank alllll of you who put me in ur Follow Friday!!  to all of my new followers I usually do it, but today...I`m just too tired!",1,negative
0f8f76fc11,was gonna go to my brothers show but still feeling like poo :**(,1,negative
23519c6777, I`m not feeling very inspired today...I was suppose to be @ the B`ham concert tonight!,1,negative
c4f0784c9c,Happy Mothers Day to all the mommy`s out there!,0,positive
bd2b4a032d,"on my 42nd written ****.. i get less ideas every day, and every day",1,negative
3c7990018a, haha i love both of them too  hmm.. lol i`m in need of some good bands too,0,positive
3bd80b878c,Happy Birthday Mommy,0,positive
1c616859e0, You are too kind! I swear I`m always feeding someone!,0,positive
7e785e48c9, good tip..... but then my boss would read .... exactly what im supposed to do and would know where I was with the project,0,positive
a08ec6e26d, Star Trek is really good. I loved it too,0,positive
6c796fad21,on my way to work! working sucks big time,1,negative
7f1d96db1b,finally gonna get sum sleep  that concert was crazy!!! God Bless those ministers!!!,0,positive
e2d012bcd7,SF felt WAY too intense for me tonight. Hope that doesn`t keep up. Upset with myself for not hanging with  and pearl,1,negative
2eead4ff7b,school..  i wish it would just end already!,0,positive
97e86cfd26, that`s sad  what kind of mess are you getting into this weekend?,1,negative
47ac7fd547,why are matters of the heart so complicated?,1,negative
bb2c08bb19,haha I`m bored! I think I`ll go watch a movie  BBL,1,negative
8f29848b65," oh! Yeah,your mom told be about that.  I thought you meant his twitter ID & I was very confused. That sucks. Sick.",1,negative
cf7c83ee2a,Happy Mothers Day. Havent got mom a present yet? Print off an Amazon Gift Card for her!  http://snipurl.com/hq0n1,0,positive
23386e54b9, thanks for your follow  just do you own thing + join in with what interests you,0,positive
ec34058059,fell on the sidewalk in harvard square.  stupid cobblestones!  now my hand hurts,1,negative
6d25cf7750, aw honey... you just relaxin? That`s probably for the best.,0,positive
ac06c2c60c," coooooooool, yes, CIWWAF are awesome.",0,positive
760c4e9790,either my inerne is **** or my mind is but i`m pretty sure that it`s the internet,1,negative
9055095298,ready for the weekend and sad that I have to be at the office again tomorrow morning,1,negative
6d7cbe3da9,  I`m @ work and missed everythin yesterday but don`t know wot? Anybody,1,negative
70762d960b,is sad that greg pritchard didnt make it through to the final of britains got talent coz he soooo deserved it,1,negative
adb4c24b51,"Control which tweets u post on Facebook by using a hashtag, check out this awesome easy app!  http://apps.facebook.com/selectivetwitter/",0,positive
56a82e0dea,Heading home. Could really have done without banging my head on the way into the bus,1,negative
3428badfea,_distel Maybe u have natural ability for languages  I envy u on that !!,1,negative
37f6d9dc72,The cats are gone. All 3 of them.,1,negative
c1b8ead73d,"My Boy is leaving for the Summer, Going to stay with the Grandparents.. I`m gonna miss him!!",1,negative
123eb790dc,It looks as though I am sick little friends,1,negative
80ebe94248,Only just past 8am and already been spoiled rotton,1,negative
ad0dc9e617,"Insomnia at its finest. Go to bed at 11:30, fully awake at 2. Grrr. Anyone want to call mee?",1,negative
405f700027,I had the worst dream ever: the Lakers were losing 11 : ZIP  & Courney Cox had a mohawk wtf.,1,negative
c4bb3dea6a, sorry - didnt mean to   hope you can think positivly about being 80 and looking back on 30!,1,negative
975a0fb746,I am chillin w/ my homies,0,positive
961e6af49c,"don`t think that went well, was only in there for 15 mins",1,negative
c6ab65bfbc,i really want a blackberry  my sidekick is hella wack. night,1,negative
478c432e8b, I`m glad you liked it   Want more?,0,positive
714bb81d52, sorry i couldn`t fit hal`s name,1,negative
3b8dcdd40a,just watched that  new T-mobile advert on Youtube.. i love it  'hey jude!!!!!!',0,positive
b58382ccbe, man that sucks.,1,negative
a60c8c62cf,Morning world. Hello Bank Holiday! Cold and grey and rainy here. Feel like colouring thanks to  so might do that this am,0,positive
b92487d5b9,I am soo happy! Thank you baby for the best 1095 days of my life,0,positive
e79c31c31c, Not a problem at all sis - respect due,0,positive
acfbac049f,"   Sure!  My entire blogroll is terribly updated, but this could motivate me to update and redo it!",0,positive
f2d0944fcd,_anstee i hope! its in expo! that would be amazing. im trying so hard to make perfection so it is.,0,positive
f1412f1467,I`m really nervous about giving a speech at a wedding tomorrow,1,negative
59b1b05b1f," nm. dang, you on NOW but i gotta bounce in like 4 minutes  i`m just chilling. the usual.",0,positive
da2e31db1b,_Reviews THANKS!,0,positive
533c72cf1f,lousy **** landlord.   need to focus on kid`s packing but cant . nevermind sew sleeping bag,1,negative
adb093890f, Going so soon? I was hoping to hear late nite humor from you....,0,positive
3f2395f676, that sucks mama,1,negative
4137a2ac20, It is absolutely incredible. It`s official: My FAVORITE JONAS is FRANKIE. He is the man,0,positive
fb216c870d,Happy Birthday to my ****,0,positive
0b87e5c566," I`m not going, sadly.  Maybe next year, eh?",1,negative
6c340185da,surgery effin hurts,1,negative
2bb7bda383, Can you please  with that? I`d love some egg +bacon +ranch +bed for giving birth 3 times in 4 years!,0,positive
291e9d5727,So bored... need more people for rsmv !!  jagex doesn`t let u say RSMV unless its the first word u say in the sentence.. sad,1,negative
1eff103696,"****, we have some kind of bugs in our house. And we dont know why or what it is",1,negative
d1c734c2c4,   ...Thank you Mr. President!....,0,positive
0d1925608e," Ooo showing of your French skills!! lol Things good over here. Lovely weather, so should be outside  How`s u?",0,positive
563e9ac291,The Star Trek movie was amazing! omg everyone has to go see it,0,positive
dac8a47042, happy birthday,0,positive
5c4a6118f2,Anotha day of work  not lookin forward i hate closin fri,1,negative
d57866fd4f,I`m entering a two month study/exam period.  Which is awesome. - See you on the flip side,0,positive
99853188fa," it`s best if i check it while it IS up. when it`s down, i can`t really see anything",0,positive
3686cff7dd,Lil cuz coming round today she 5  aww  haha,0,positive
569fceca58,My stomach effing hurts. Sadly there`ll be no gym class this afternoon,1,negative
92dad66de9,Gotta go now .. i`m going to Circus .. the real Circus not Britney`s Tour  sadly ..,1,negative
8df08cee8a,Goodmorning twitter bugs.. happy monday to you all! Today marks my first official day at my first fulltime job.. time to get ready!,0,positive
51f461e27e, I have my 830 class  **** school! what time you work wed? if jade comes ima have to get her in antioch at amtrak.,1,negative
90e2fd75f1,*old me`s dead and gone*,1,negative
8d6fb4185c,"it`s you and me forever ?, it`s you and me right now   flywithmeobsessive. Im crying",1,negative
0a19903154, sounds like the muffler bearings are going bad,1,negative
08e8b684dc,can I just go to sleep and wake up in December when my house is all organized and the baby is here?.. feeling like poo today,1,negative
9c56dcbab3,I wish I had company,1,negative
eda6389e34,  My Power was cut off  thats where i went,1,negative
4dcd538cc3,looks like it got cloudy again outside! and i have nothing to do tonight! boo friday,1,negative
49aba92092,"Home early, yeh! work to do over the weekend, $%$#@!!!! not happy!!! so much 4 a big1",1,negative
a1d7004bc4,It was going to happen one day but I so feel for the girl AND her mum,1,negative
b36a092e84,Stupid idiot who ran a stop sing and almost killed me and my car!,1,negative
2f74ecb5d8, didn`t have my camera with me  totally regretting it now!,1,negative
9aae1a63d3, braving the standby line @ TheView bright & early today!! hope to hear about your book & hope I get in! 3rd time`s the charm,0,positive
0f8050afef, Good Luck,0,positive
893c270d85,im bored.. RC is goin maintenance,1,negative
f1c89641bc,Apple is expected to launch a new iPhone this summer.  Hi my name is Judy and I am addicted to Apple products.,0,positive
22163713c5,going through security already miss my baby.,1,negative
b219c57957,Clambering about in crashed cars. Hilarious fun,0,positive
bcabb3d212,http://tr.im/kXCL `Immigrant hid passport in pants` What a genius.,0,positive
33577dd81b," LOL good to know the time in LA, it`s a 9h time difference ...  good morning to ya",0,positive
4e913afd6f,nursing my scratches and bumps from Festivus mud wrestling. I swear there`s still dirt in my hair but a good time was had by all,1,negative
57b8518fa1, lol awww lol i will i can`t do it now lol cauz i have to work  but i will make one and tell you love you 2 oxoxoteambreezy,0,positive
c1512932c1, Soooo happy your back!,0,positive
e1c1201fbf, U no that little prob with ur twitter that happen @ that old pep resteraunt! mayb this will help u fix it,0,positive
d446f3664c,missing loverboy so much,1,negative
6b546c8b3e," Because pop culture is beautiful. Also, you can`t pull weeds wrong. I promise. You can practice on my yard if you are nervous",0,positive
f284612489,Wishing all MOMs a very Happy Mother`s Day!!,0,positive
f1f2fda39a,Cried my eyes out watching My Girl last period   hahah,1,negative
b7f7417fae,great party alenka!!  happy birthday chicky! <3,0,positive
bb19849987,"this time, i really need to shut it.. i`m going to sleep! my head aches badly and i really can`t take it..",1,negative
c3a903564e, lol. I see what you did there.,0,positive
484aa9b7f6, heh coincidence im a barnsley fan too  how`d you track me down :o,0,positive
3da31fa687,"Youtube`s tubes appear to be clogging up somewhat today, connection errors a plenty.",1,negative
033d596615," sorry guys, the WAVVES show was canceled, they missed their flight",1,negative
9dbc1e7b89,Just got my heart ripped out  i love you guys,0,positive
1777208983,"going to my bff`s. haha. but thats in like 2 hourssss sooooo...calllll me. actually darn, i have hw",1,negative
377583a787, Thanks for the song! Youï¿½re awesome.  I can sing along all day!,0,positive
d2c0f66794, was jus so excited t c ur name,0,positive
df5bd277ca,wishes he can just call her.  blah. it used to be so easy to move on. wtf happened?,1,negative
822a6a42da,"good morning tweetie world.  have a great day, everyone.",0,positive
fb0e1b0b5d, Philly hasn`t played it yet!!!  You have to do something about that!! Please,0,positive
25d37f8198, yeah & when it goes wrong it`s the worst feeling ever,1,negative
96674184d6,_X sorry about that.,1,negative
7b0db20429," yeah, getting shows can be an interesting process.  the key is following up... at least that`s what i`ve learned so far",0,positive
77a91150bd,_luca LOL!  I`m glad to see I`m not the only one out there!!!,0,positive
1584913060,Sad that everyone is leaving me.,1,negative
ab65c6b83f," TAYLOR! are you back in Nashville now..or LA? well, how was your trip? did ya have fun? love ya girly!",0,positive
95be4f8fd8,Oh snap... kinda nuts right now... :  I`ve told at least 27  Thanks babes.,0,positive
d401179d8d, i love cobra starship!!  thanks for the suggestion!,0,positive
8cbc64a056,after I said hi how are you she did at double take & left. **** it I should have let her look around first,1,negative
447733f192, the no tweeting guilt trip didn`t stop you huh?  I felt so bad!,1,negative
a04c212559,"My boyfriend just broke his wrist, now he might need surgery  im so nervous",1,negative
6b939c99e8," I agree, keep it in Star Trek but make it commercially viable! C`mon!",0,positive
c9a0420da8, My cats enjoy the sunbeams from the open windows.  I think that counts.,0,positive
e7b5755bcb,"Had a great weekend with One, hanging with Nick & Brendon, church this morning! Can`t believe Loretta won the Mothers Day raffle again!",0,positive
a7995f1950,  no one told me the mutual admiration society was meeting this morning! LOL  Hi boys!,1,negative
59b4c96328,Is watching 'It takes Two'.... such a classic lol,0,positive
32f17aee22,i`m still full from the buffet at palms.  my stomach actually hurts. ugh gluttony bites.,1,negative
cf6c4b4a00,is feeling really sick,1,negative
852cd2b9c1," Pics? Ah, I`ll probably see you at work at some point... Hopefully b4 it grows out too much",0,positive
06993a0789, I did for years and then moved over to an IBM compatible.  Would love to have both on my desk!   Can you call me a techie?,0,positive
8d9769220b,10 minutes to boarding; 14 hours to home. no window seat,1,negative
97f1c24d27,Happy Star Wars Day! May the 4th be with you  (via Nige the Goth),0,positive
5383565acd,I`m a lil sad looks like nomore brooklyn 4 a while WTF ,1,negative
dad0c9a456,So much to tell-Only blip is her immune system hasn`t recovered-not yet a newborns. Give it 6 more months.  But that`s nothing.,1,negative
efcca2b409,"_M ah. knowing microsoft, they could probby do it, but would want to charge way too much extra for it",1,negative
0d9de8b085,is now going to see his very ill uncle on saturday and spend the night at his house as even more bad news has come up,1,negative
b028a47082, soooo jelous of you right now,1,negative
b30b858bfc, Thank you,0,positive
b333707153,also. proof number #2923848932 that I have no life - I have an imaginary boyfriend named Vince. It`s sad that my friends encourage me so.,1,negative
1bb7a4f6c3,Laying with lyndi on drive way. Drinking tea. Listenin to music. Takin pictures. Just a Chillin.,0,positive
1bf5c354b6,The sun is shining and I`m stuck in work,1,negative
ab2d0091a6,"@_katieedwards I can`t yet back, I`ve run out of texts!  I`ll ring you laters xoxo",1,negative
72ee4a3503,i`m celebrating my mother!!  and also celebrating my legacy as a woman of God.,0,positive
5852a1a637,Had a gr8 Sunday relaxing enjoying the beautiful weather. Good nite,0,positive
0ddbe6068e,Exams are so stressful,1,negative
da83070320,#itsucks when everyone but the one i want to text me is texting me!,1,negative
21deaed5d9," woop rehearsing songs  Yep, sounds even enough to me",0,positive
dc91cd5158,Dell FX100 Pc-over-IP audio device (Teradici) is giving me a hard time in #Linux #Ubuntu Jaunty  Kernel isnt loading the snd-hda-intel drv,1,negative
cde1e5f0f5, that would be great!!!  thanks!!,0,positive
c33f6f7215,_benson  Woohoo! Well Done! I started Macarena-ing too,0,positive
9624b0b500,Layin in bed awake. Txtin my girl in vegas. Wishin I didn`t have to work and I was w her,1,negative
a7b2b3ec1d,Chillaxing in Hyde park,0,positive
03cb3c01b6,"at work.. missing my miami fam , , , carolina, , ,  &&& more",1,negative
e2c9efe517,Sick......and no it`s not the swine flu atleast I hope not,1,negative
204aeabe52," Whoo hoo Chuck! Although it is gloomy out, today is a much better day!",0,positive
45517650dd,Sitting waiting for dough to rise. There`s something about it that calms me down. Maybe the knowledge that I`ll have cinnamon rolls soon,0,positive
25efb02546, i want to comment but don`t understand what you`re saying,1,negative
e6bf7c13e3, Made so many new friends on Twitter around USA. Another bike across USA trip would be amazing to see people!,0,positive
864adb0d02, jet blue is okay I guess. They cancel flights and don`t have a lot of backup planes. And no first class,1,negative
4148a10b84, Btw happy mom`s day to hannah and your mom and han`s mom! Yey! Moms unite! This is your day,0,positive
57d8d754d3,Finally a Black Disney princess.,0,positive
96de84d102, I am like the most saddest person on jtv right now because you are not on,1,negative
37051dddd9, awwwwww i wish her to be safe while shes gone n hugs to u must of been hard to say goodbye,1,negative
9f0481e677,someone WOULD give a speech about loved ones in the hospital. Stupid COMM class,1,negative
67d6007d7b,"wish I could feel no pain (8)  but it`s ok, at least they like Brazil!",0,positive
ce7d9490be,hoping i didn`t fail english. that would just be sad,0,positive
3c9cd969e3,i miss dooooooodddddiiiieeee,1,negative
14823c91a2,"Warhammer 40k: Space Marines `officially` announced, only for 360 and PS3.  No luck for PC gamers",1,negative
dd98466b8b,__  im so sick  I fell over last night outside coz I was putting something in the bin,1,negative
b874ca5647,"A singing girl. Talented, yeah. Good to complain about? No",0,positive
4d9e43aa45, the kid that got a second chance shudnt have. mowgli didnt. gutted,1,negative
c086643272,  sounds like a challenge then  I can see it would be useful to be able explicitly  schedule threads...,0,positive
fe906a37fe,Thanks to all who follow me  ... wish ya`ll the best ;),0,positive
771f82173e,   Thank you soooo much!!!      Bella,0,positive
a297a2f414,Good mornin` everyone . Beautiful sunday for all the beautiful moms of ours. Had my breakfast with the lady ....   Lets move on .,0,positive
50dca3ae2a," yum, yum.  I love quesadillas....and wallpaper for that matter tooo",0,positive
6c67f0c9c3,Showered in ice-cold water. Sweating now. Means one thing: I`m sick,1,negative
f23d42b8e3,"just got back from the ER... i cut myself while trying to cook a nice lunch  3 stiches on my right index finger, talk about ouchie",1,negative
146503eb1e,agh! freaking out about going to Wales already! >< not packed!!,1,negative
cea2861940,"spray tan = fail on legs and feet. I`ve been scrubbing them and feet look better, but they looked awful this morning  Everywhere else = ok",1,negative
3e86e8f21e,_RachineA oh so you said you good-byes and hugs  my dad left around 4 in the morning so I woke up to an empty house i`m pretty scared.,1,negative
a068b95bd9, Can you ask Ryan why he stopped following me on Twitter,1,negative
ba56629e33," Awhhh age doesn`t matter, you awesome lady you!",0,positive
c360ac59be," Haha, true  thankfully the regular keyboard does the job... most of the time.",0,positive
04bbce0abc,I came home thinking that maybe there was something good to eat. Apparently not.,1,negative
a2b498f846,UGH I missed the POTUS @ MY Five Guys!!!! 2 blocks from my house and 3 blocks from my job.  http://www.politico.com/politico44/,1,negative
5cf388d315,Had a fun late night talk with   Good night world.,0,positive
3ade80fe74,"may gray, coldplay, and nice showers...work at 2",0,positive
a3603b45fb,its funny you said we`d never make it and look how far we`ve come....  IM BACK ON HEAHHH!  um. yeah. school :/,0,positive
f71e92064e,aww i feel bad cause i dunno if nicole is in the city looking for me. she`s probably worried  srry hun,1,negative
d7cc763f8a, me toooooo! Thank u,0,positive
30c71ba325,. I want all the soldiers to come home so we don`t have to hear about anymore being killed.,0,positive
88a2445fc8,good weekend,0,positive
85d60cfa5a,meeting  and friend tonight - going to discuss human trafficking issues. Daly is chaplain/therapist and an interesting guy,0,positive
bcb99ce1ef, hes definitely my fav host ever!  Can`t wait to watch the rest tomorrow!!,0,positive
2fa4d0b1b2,"i wanna do something tonight, but that doesnt look very promising",1,negative
d131289faf,Happy star wars day everyone,0,positive
ebe8f8516d," You`re welcome. I`m going to repost several times to get the message out, maybe help another dog",0,positive
8472323928,no so sad about that  i`m from MALTA have you heard about it ?,1,negative
a1f6095799,  Enjoy...wish I was there! Nice day in Springfield today..however I have my end of month expense report to do,0,positive
5530ce872f, oh no!  i`m sorry. at least you`ll still be able to buy regular tickets and not worry about limits?,1,negative
1a762a9ca0," haha that was good, slightly geeky but funny  x",0,positive
f1c4da2a2e, say hello to Marina Green ... couldn`t participate in Barcelona this weeken,1,negative
69879e6134,"Oh, I`ve just watched the third episode of JONAS, it`s awesome.",0,positive
f7be4bc7ad,wants to go out tonight but cant get home,1,negative
3a1bdf5e7d, i love Paramore!  welcome back,0,positive
ed13b6c3cb,"_DAHSAR Thanxs hun, you too!",0,positive
b4a8e21d58," Fun to read, thanks! You Brits make things interesting  Funny they whittled 33 saints days to four,... http://ff.im/-2zgfk",0,positive
51d912eb13,Just got finished cleaning and putting out my mom`s presents.  Happy mother`s day. I`m going to sleeeeep.,0,positive
8f1a61f7f8,Getting to play golf with our kickin` Leadership Team...I have a feeling they r gonna kick me on the golf course,1,negative
b2fa4959e7,http://bit.ly/LaZEL  Wow Christian Lacroix bankrupt.. sad,1,negative
9e7ce81888, ia so much! i haven`t really been happy with any of cooks choices for singles.,1,negative
aad8997372,good 1km visible shot of TD one shows total decoupling of the low and mid level centers....this system is DEAD!! Waiting for the next one,1,negative
10e218c9dd,awww i`ve lost a follower i fail,1,negative
4536c335bf,so sad that no friends everyday for a long **** time,1,negative
a71a8b1d77,watching chicago.  honeyyyy im with you I miss me some hey arnold! and wild thornberrys,1,negative
98e7195247,soooo sunburnt  my mum was out earlier so i had to wait for her to get in and fell asleep on the trampoline for 2 hours in the sun (U),1,negative
63a48f7850,"Or this, for that matter: http://bit.ly/SS6Yp  So jealous.",1,negative
e1c7737131,It`s STILL not working!! Why not!! This is FRUSTRATING!!!,1,negative
02be95a9e0,has has an ok day with jo. She bit me and now its bruised.,1,negative
ed37eaaf83," thanks  i have to finish schoolwork today, no rehearsal tonight though. what ru doing?",0,positive
4541e7217e,isnt going to the movies!! i got grounded,1,negative
4e1fc4b289," `erocka the ruler` i called you, but i see i gets the no love   whats up with that?",1,negative
04853c5312,"i miss him  ALOT but im not gonna talk to him, i HOPE",1,negative
9099b13d86," ohh, i`m watching my best friend`s wedding. it`s so sad..",1,negative
a0e9f216f2, This is truly enlightening for me,0,positive
d08766b1e7," thanks, I deserve it.",0,positive
c0d30e0568,"  he should be an honourary fluffette, such lovely hair (what`s left  )",0,positive
f7e80a4d74,"No school, again. This time cuz im sick.",1,negative
cfea4a2383, Did you know that there is a shortage of shells for crabs to use on the beach due to beach combers? It is very sad,1,negative
97dd95da97,  it sucks no matter where you are! I`m gonna freakin be late for work!,1,negative
80d01af3a9, ha... I thought you would enjoy the Family Guy reference... and I`m more bored than you,1,negative
81e116b711, hope you had a FAB time!!! Just saw your twitpics ... Love that you wore THE dress. Great pic of D too,0,positive
75b7008aa7,shakalohana week two of flat wavez no surfin,1,negative
b89e4b1146, Cool Guide.. My best Tip.. Do NOT Use Them Unless Absolutely Needed !!!,0,positive
e082b8f404,My best friend is coming!excited,0,positive
eda19b9526," T, im sooooo bored right now",1,negative
983d7b7aaa, Sis...I dont think I will be up 4 2nite sadly  Im in alot of pain 2day & had bad nite...can we go out anotha week soon?****,1,negative
c74fafdb94,THIS twitter is driving me nuts...WONT LET ME DOWNLOAD A PROFILE PIC!! ...guess i`ll keep trying!!,1,negative
032bb2eb50,"reaons not worth it; drunk for no reason, depressed about revision, nothing happened. Reason`s worth it:Matt, ...after that? i dunno",1,negative
5abbf5d8a2,Twitter is slowing me down today.,1,negative
6a6665242c, Thought you might be interested in  http://tweetphoto.com. See who`s viewing your photos!,0,positive
168bf74441,Sitting with sabbeth in first period.  buhahaha we are so cool -sabbeth lmao,0,positive
69ca5b2ad0,Chicago rocks my socks,0,positive
2f4f43853a," What you said about aj made no sense,hahaha. What were you talking about? And I loved that picture of you and colin!",0,positive
28c0cdac1a,"I did the dishes and I`m now on a train to Newcastle. Have to leave #nontweetinggirlfriend behind for 2 weeks, which is always a bit sad",1,negative
3c25394b2a, that and being so careless with her vocals.,1,negative
8aa84ce978,at panera for lunch  byyy myself  aww,1,negative
cdaf41cec4,@_catchfire Happy Birthday Chip`s sister,0,positive
ffc2d1db72,whew finally got in to RC..,0,positive
2a92889496, this is sounding like the worst lurgy ever - the one that just won`t go away ..  ...are you ready for end-of-rope action yet??,1,negative
cf57257f15,"just tried talking........voice died before end of sentence! Annpyimg thing id, i feel fine!! Another day of not playing the hits",0,positive
09537c7a77,i have a headache,1,negative
88043d31a8, http://twitpic.com/4jam0 - better lighting would have enhanced the photo... nice angle though...,0,positive
50897d80de,May the 4th be with you. Happy Star Wars Day!  http://ow.ly/52Aw,0,positive
49a53747b6," Oh, I see. Daily life shots? It`ll be interesting as well.",0,positive
d359822de4, - Woo! Great subject for this month. Now I can use my sparklers,0,positive
a330318e28,"_shantz heyy shantell!  twitter is cool, thats why! and guess what!! i followed britney spears, and she followed me back!",0,positive
57f97a9ac7," dont worry, i will. i HATE it when nobody comments on my pics",1,negative
a00b2b3fc0, do it and I`ll give you the first hug,0,positive
0d64ba9efd,"Is so freaking bored on the bus. Hate being poor, ï¿½4.80 return for a 10 min train or ï¿½2 return for an HOUR long bus.ipod has no battery 2",1,negative
01d5aeeac2, I don`t like the term 'partner' when it comes to relationships. It`s too business like so that`s my ugly word of the day,1,negative
d92016105e,"The top 5 words I`ve tweeted: hug, good, people, fun, twitter. http://tinyurl.com/dcxoty ... that`s really quite nice",0,positive
0783390c8c," At least you have a large vocabulary -- the benefit of being a writer   Hope you`re well, sister.",0,positive
b99780d3eb, thanks! You`re the first one to wish me a happy mother`s day,0,positive
f569d16a78," LOL! I liked the log ride reference, but all I think about when I think of that ride is how wet you get",0,positive
9b70036610,tired as hell!!!! bed time from cara  nighty night twitter world..,1,negative
755f2055c0, i dunno what i`m gonna do. i love my skinny jeans!,0,positive
be8d41910b,_avenue Love your website! Wish I lived closer to sample the cupcakey treats,0,positive
7666d4aa5c,I always get really excited when `Steal My Kisses` by Ben Harper comes on the ipod...great song...love the beat-boxing in the beginning,0,positive
258c3b7c48, may the 4th be with you,0,positive
c21365d1af,"just camee back from bowling, which i offiacial suck at",1,negative
5bfac56ef2,Ugh! Plane delayed due to weather!  Stuck with another hour to kill.  http://twitpic.com/67xs0,1,negative
244f0d6f3e,"2,697 views on my FLickr Account.. Maybe is not much for you...  but I`m happy  ... YAY http://www.flickr.com/photos/bonassin/",0,positive
1da17c8145,Watching Ripley`s Believe it or Not while eating=bad choice,1,negative
90697d7ad1,Watched the White House dinner speech by Barack. He`s just so many kinds of awesome!,0,positive
1127006912,i m totally confused and bored.. my life must change!!,1,negative
f29f83bf06, That`s the problem. DNS isn`t working  uTorrent and DestroyTwitter are working while everything else is down.,1,negative
bcde062aac,"Watching 'All the Kings Men', It be pretty good so far!",0,positive
e5f3e8c238, I ALWAYS miss out! I wont be able to commence in the foolishness til` the fall  But come fall I`ll be visiting!! YAY!!,1,negative
6069762fc8,: more interested in watching SNL for Ciara than Justin Timberfake,0,positive
dfccc83704,"Starting my internship today, pretty excited!",0,positive
be420b2bb0,I need to memorize julius caesar lines,0,positive
99f4b80b6f," music is always there when noone else understands  i agree it`s very important, a single song can change your whole day",0,positive
17cfe8b80e," but have you got , and twitted a link to it. No? Fail.",1,negative
68c06541ce,Bored and lonely at work,1,negative
c94d1cb011, i`m afraid im def. a product of the NRI Karan Johar generation- I`ve been watching a lot of classics this semester,1,negative
9a41081b40, lol. your tweets are always fun to follow  Never a dull moment with the Kulps!,0,positive
ec1c0bed85, miss you,1,negative
d0c2af8892,_Hall Is that why you aint answer my call? Thought we were homies!?,1,negative
718e94282f,tired as ****. it`s pissing down with rain. i miss summer,1,negative
742787b1f0,Thanks so much to everyone who came out to Speakeasy last night! What a hit. Wonderful to see you all having fun! June will be awesome.,0,positive
